time,A0 (RED),A1 (PURPLE),A2 (YELLOW),A3 (BLACK)
40.55274677276611,500,274,104,140
40.61728024482727,469,275,105,141
40.664852142333984,444,274,105,141
40.71296715736389,472,274,105,141
40.761491537094116,445,274,105,140
40.80902028083801,428,274,105,141
40.872666120529175,451,275,105,141
40.921056509017944,426,274,105,141
40.96885967254639,486,275,105,140
41.01699376106262,455,275,105,141
41.06445908546448,423,274,105,141
41.12854886054993,464,274,105,141
41.17663049697876,438,274,105,140
41.22416639328003,421,274,105,141
41.27265453338623,451,274,105,140
41.320820331573486,437,274,105,141
41.36958336830139,421,274,105,141
41.432634115219116,460,274,105,141
41.48093032836914,422,274,105,141
41.52895426750183,417,274,104,141
41.57687830924988,477,274,105,140
41.62503528594971,445,274,105,141
41.689173460006714,432,274,104,140
41.73690319061279,490,274,104,140
41.784528732299805,439,274,104,141
41.8331663608551,419,274,106,140
41.880791425704956,444,274,104,140
41.944549798965454,429,274,104,140
41.99333167076111,421,274,104,139
42.04113507270813,445,274,103,140
42.08857989311218,443,274,103,140
42.13722109794617,453,273,103,140
42.20053315162659,441,274,102,139
42.24915313720703,418,273,102,140
42.29667901992798,430,273,103,139
42.345038414001465,431,273,102,139
42.39284300804138,415,273,102,139
42.45630097389221,408,273,103,140
42.50528287887573,427,273,102,139
42.55281448364258,427,274,103,139
42.60053515434265,492,274,103,138
42.64912557601929,445,273,102,139
42.69695711135864,435,273,103,139
42.76043701171875,492,274,103,140
42.80883312225342,457,273,103,139
42.856465578079224,438,273,103,139
42.90523982048035,461,274,103,139
42.95278000831604,431,273,102,140
43.01631784439087,410,273,103,139
43.064470529556274,441,273,102,139
43.11300230026245,439,273,102,140
43.16053009033203,421,273,103,139
43.20866084098816,455,273,103,139
43.27312421798706,452,273,102,139
43.320655822753906,550,273,102,139
43.36916255950928,478,273,102,139
43.41687846183777,452,273,102,139
43.46440315246582,502,273,102,139
43.528931617736816,464,274,102,139
43.57706904411316,436,273,103,139
43.624616384506226,467,274,102,139
43.67315149307251,438,273,103,139
43.720908641815186,434,274,102,139
43.768521785736084,446,274,102,140
43.83245277404785,431,274,103,139
43.88036608695984,460,274,103,139
43.92842769622803,430,274,102,139
43.976887464523315,417,274,103,139
44.02467942237854,472,274,103,139
44.08823871612549,433,274,103,139
44.13642120361328,419,274,102,139
44.18476891517639,458,274,103,139
44.23312449455261,422,274,103,138
44.28015995025635,411,274,103,138
44.344595193862915,476,274,102,139
44.39160776138306,460,274,103,138
44.44090127944946,445,274,103,138
44.489036560058594,489,274,102,138
44.537189245224,446,274,102,138
44.60073447227478,424,274,103,138
44.64791464805603,471,274,103,138
44.69644641876221,442,274,102,138
44.74497103691101,430,274,102,138
44.79302930831909,478,274,103,138
44.8561007976532,434,274,102,138
44.90429925918579,489,274,102,138
44.952898263931274,452,275,103,138
45.00044250488281,426,274,103,138
45.04804468154907,481,274,103,138
45.09674787521362,441,274,103,138
45.16037893295288,427,274,103,138
45.208853006362915,467,274,103,138
45.25622296333313,430,274,103,139
45.30395698547363,420,274,103,138
45.35259962081909,446,274,103,138
45.41620874404907,435,274,102,138
45.46473479270935,428,274,102,137
45.51227951049805,458,274,103,138
45.56060981750488,433,275,100,138
45.60824275016785,409,274,103,138
45.67198610305786,440,274,103,138
45.720189571380615,425,274,102,138
45.768781900405884,425,274,103,138
45.816102027893066,465,274,103,138
45.86470556259155,430,274,103,138
45.928142786026,414,274,103,138
